reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2026-05-02,wk inc covid hosp,-1,2026-04-25,Central,quantile,0.025,0
2026-05-02,wk inc covid hosp,-1,2026-04-25,Central,quantile,0.1,7
2026-05-02,wk inc covid hosp,-1,2026-04-25,Central,quantile,0.25,14
2026-05-02,wk inc covid hosp,-1,2026-04-25,Central,quantile,0.5,20
2026-05-02,wk inc covid hosp,-1,2026-04-25,Central,quantile,0.75,27
2026-05-02,wk inc covid hosp,-1,2026-04-25,Central,quantile,0.9,33
2026-05-02,wk inc covid hosp,-1,2026-04-25,Central,quantile,0.975,38
2026-05-02,wk inc covid hosp,0,2026-05-02,Central,quantile,0.025,0
2026-05-02,wk inc covid hosp,0,2026-05-02,Central,quantile,0.1,8
2026-05-02,wk inc covid hosp,0,2026-05-02,Central,quantile,0.25,15
2026-05-02,wk inc covid hosp,0,2026-05-02,Central,quantile,0.5,22
2026-05-02,wk inc covid hosp,0,2026-05-02,Central,quantile,0.75,29
2026-05-02,wk inc covid hosp,0,2026-05-02,Central,quantile,0.9,38
2026-05-02,wk inc covid hosp,0,2026-05-02,Central,quantile,0.975,47
2026-05-02,wk inc covid hosp,1,2026-05-09,Central,quantile,0.025,0
2026-05-02,wk inc covid hosp,1,2026-05-09,Central,quantile,0.1,4
2026-05-02,wk inc covid hosp,1,2026-05-09,Central,quantile,0.25,13
2026-05-02,wk inc covid hosp,1,2026-05-09,Central,quantile,0.5,22
2026-05-02,wk inc covid hosp,1,2026-05-09,Central,quantile,0.75,29
2026-05-02,wk inc covid hosp,1,2026-05-09,Central,quantile,0.9,38
2026-05-02,wk inc covid hosp,1,2026-05-09,Central,quantile,0.975,52
2026-05-02,wk inc covid hosp,2,2026-05-16,Central,quantile,0.025,0
2026-05-02,wk inc covid hosp,2,2026-05-16,Central,quantile,0.1,0
2026-05-02,wk inc covid hosp,2,2026-05-16,Central,quantile,0.25,11
2026-05-02,wk inc covid hosp,2,2026-05-16,Central,quantile,0.5,22
2026-05-02,wk inc covid hosp,2,2026-05-16,Central,quantile,0.75,31
