"location","target_end_date","output_type_id","value","reference_date","target","horizon","output_type"
"Central",2026-02-28,"0.025",66,2026-02-28,"wk inc covid hosp",0,"quantile"
"Central",2026-02-28,"0.1",66,2026-02-28,"wk inc covid hosp",0,"quantile"
"Central",2026-02-28,"0.25",66,2026-02-28,"wk inc covid hosp",0,"quantile"
"Central",2026-02-28,"0.5",66,2026-02-28,"wk inc covid hosp",0,"quantile"
"Central",2026-02-28,"0.75",66,2026-02-28,"wk inc covid hosp",0,"quantile"
"Central",2026-02-28,"0.9",66,2026-02-28,"wk inc covid hosp",0,"quantile"
"Central",2026-02-28,"0.975",66,2026-02-28,"wk inc covid hosp",0,"quantile"
"East",2026-02-28,"0.025",83,2026-02-28,"wk inc covid hosp",0,"quantile"
"East",2026-02-28,"0.1",83,2026-02-28,"wk inc covid hosp",0,"quantile"
"East",2026-02-28,"0.25",83,2026-02-28,"wk inc covid hosp",0,"quantile"
"East",2026-02-28,"0.5",83,2026-02-28,"wk inc covid hosp",0,"quantile"
"East",2026-02-28,"0.75",83,2026-02-28,"wk inc covid hosp",0,"quantile"
"East",2026-02-28,"0.9",83,2026-02-28,"wk inc covid hosp",0,"quantile"
"East",2026-02-28,"0.975",83,2026-02-28,"wk inc covid hosp",0,"quantile"
"North East",2026-02-28,"0.025",22,2026-02-28,"wk inc covid hosp",0,"quantile"
"North East",2026-02-28,"0.1",22,2026-02-28,"wk inc covid hosp",0,"quantile"
"North East",2026-02-28,"0.25",22,2026-02-28,"wk inc covid hosp",0,"quantile"
"North East",2026-02-28,"0.5",22,2026-02-28,"wk inc covid hosp",0,"quantile"
"North East",2026-02-28,"0.75",22,2026-02-28,"wk inc covid hosp",0,"quantile"
"North East",2026-02-28,"0.9",22,2026-02-28,"wk inc covid hosp",0,"quantile"
"North East",2026-02-28,"0.975",22,2026-02-28,"wk inc covid hosp",0,"quantile"
"North West",2026-02-28,"0.025",2,2026-02-28,"wk inc covid hosp",0,"quantile"
"North West",2026-02-28,"0.1",2,2026-02-28,"wk inc covid hosp",0,"quantile"
"North West",2026-02-28,"0.25",2,2026-02-28,"wk inc covid hosp",0,"quantile"
"North West",2026-02-28,"0.5",2,2026-02-28,"wk inc covid hosp",0,"quantile"
"North West",2026-02-28,"0.75",2,2026-02-28,"wk inc covid hosp",0,"quantile"
"North West",2026-02-28,"0.9",2,2026-02-28,"wk inc covid hosp",0,"quantile"
"North West",2026-02-28,"0.975",2,2026-02-28,"wk inc covid hosp",0,"quantile"
"Ontario",2026-02-28,"0.025",364,2026-02-28,"wk inc covid hosp",0,"quantile"
"Ontario",2026-02-28,"0.1",364,2026-02-28,"wk inc covid hosp",0,"quantile"
"Ontario",2026-02-28,"0.25",364,2026-02-28,"wk inc covid hosp",0,"quantile"
"Ontario",2026-02-28,"0.5",364,2026-02-28,"wk inc covid hosp",0,"quantile"
